r_bohr,u_c,V_H_c
37.63600,1.19902297e-275,2.65703050e-02
37.63800,1.15911904e-275,2.65688931e-02
37.64000,1.12054313e-275,2.65674814e-02
37.64200,1.08325104e-275,2.65660698e-02
37.64400,1.04720004e-275,2.65646584e-02
37.64600,1.01234883e-275,2.65632471e-02
37.64800,9.78657489e-276,2.65618360e-02
37.65000,9.46087404e-276,2.65604250e-02
37.65200,9.14601263e-276,2.65590141e-02
37.65400,8.84162993e-276,2.65576034e-02
37.65600,8.54737719e-276,2.65561929e-02
37.65800,8.26291730e-276,2.65547825e-02
37.66000,7.98792434e-276,2.65533723e-02
37.66200,7.72208325e-276,2.65519622e-02
37.66400,7.46508945e-276,2.65505523e-02
37.66600,7.21664849e-276,2.65491425e-02
37.66800,6.97647575e-276,2.65477328e-02
37.67000,6.74429604e-276,2.65463233e-02
37.67200,6.51984336e-276,2.65449140e-02
37.67400,6.30286055e-276,2.65435048e-02
37.67600,6.09309900e-276,2.65420958e-02
37.67800,5.89031840e-276,2.65406869e-02
37.68000,5.69428641e-276,2.65392781e-02
37.68200,5.50477844e-276,2.65378695e-02
37.68400,5.32157737e-276,2.65364611e-02
37.68600,5.14447329e-276,2.65350528e-02
37.68800,4.97326331e-276,2.65336447e-02
37.69000,4.80775126e-276,2.65322367e-02
37.69200,4.64774751e-276,2.65308288e-02
37.69400,4.49306874e-276,2.65294211e-02
37.69600,4.34353774e-276,2.65280136e-02
37.69800,4.19898319e-276,2.65266062e-02
37.70000,4.05923947e-276,2.65251989e-02
37.70200,3.92414647e-276,2.65237918e-02
37.70400,3.79354941e-276,2.65223849e-02
37.70600,3.66729868e-276,2.65209781e-02
37.70800,3.54524961e-276,2.65195714e-02
37.71000,3.42726239e-276,2.65181649e-02
37.71200,3.31320182e-276,2.65167586e-02
37.71400,3.20293723e-276,2.65153524e-02
37.71600,3.09634229e-276,2.65139463e-02
37.71800,2.99329487e-276,2.65125404e-02
37.72000,2.89367690e-276,2.65111347e-02
37.72200,2.79737426e-276,2.65097291e-02
37.72400,2.70427660e-276,2.65083236e-02
37.72600,2.61427727e-276,2.65069183e-02
37.72800,2.52727315e-276,2.65055131e-02
37.73000,2.44316456e-276,2.65041081e-02
37.73200,2.36185513e-276,2.65027033e-02
37.73400,2.28325172e-276,2.65012986e-02
37.73600,2.20726425e-276,2.64998940e-02
37.73800,2.13380567e-276,2.64984896e-02
37.74000,2.06279183e-276,2.64970853e-02
37.74200,1.99414135e-276,2.64956812e-02
37.74400,1.92777558e-276,2.64942772e-02
37.74600,1.86361849e-276,2.64928734e-02
37.74800,1.80159658e-276,2.64914697e-02
37.75000,1.74163877e-276,2.64900662e-02
37.75200,1.68367639e-276,2.64886629e-02
37.75400,1.62764301e-276,2.64872596e-02
37.75600,1.57347445e-276,2.64858566e-02
37.75800,1.52110863e-276,2.64844536e-02
37.76000,1.47048557e-276,2.64830508e-02
37.76200,1.42154726e-276,2.64816482e-02
37.76400,1.37423764e-276,2.64802457e-02
37.76600,1.32850250e-276,2.64788434e-02
37.76800,1.28428944e-276,2.64774412e-02
37.77000,1.24154781e-276,2.64760392e-02
37.77200,1.20022864e-276,2.64746373e-02
37.77400,1.16028458e-276,2.64732356e-02
37.77600,1.12166988e-276,2.64718340e-02
37.77800,1.08434029e-276,2.64704325e-02
37.78000,1.04825304e-276,2.64690312e-02
37.78200,1.01336679e-276,2.64676301e-02
37.78400,9.79641568e-277,2.64662291e-02
37.78600,9.47038732e-277,2.64648282e-02
37.78800,9.15520931e-277,2.64634275e-02
37.79000,8.85052054e-277,2.64620270e-02
37.79200,8.55597192e-277,2.64606266e-02
37.79400,8.27122599e-277,2.64592263e-02
37.79600,7.99595651e-277,2.64578262e-02
37.79800,7.72984811e-277,2.64564263e-02
37.80000,7.47259589e-277,2.64550265e-02
37.80200,7.22390511e-277,2.64536268e-02
37.80400,6.98349087e-277,2.64522273e-02
37.80600,6.75107769e-277,2.64508279e-02
37.80800,6.52639931e-277,2.64494287e-02
37.81000,6.30919832e-277,2.64480296e-02
37.81200,6.09922585e-277,2.64466307e-02
37.81400,5.89624134e-277,2.64452319e-02
37.81600,5.70001224e-277,2.64438333e-02
37.81800,5.51031371e-277,2.64424348e-02
37.82000,5.32692842e-277,2.64410365e-02
37.82200,5.14964626e-277,2.64396383e-02
37.82400,4.97826412e-277,2.64382403e-02
37.82600,4.81258564e-277,2.64368424e-02
37.82800,4.65242100e-277,2.64354446e-02
37.83000,4.49758669e-277,2.64340471e-02
37.83200,4.34790534e-277,2.64326496e-02
37.83400,4.20320543e-277,2.64312523e-02
37.83600,4.06332119e-277,2.64298552e-02
37.83800,3.92809235e-277,2.64284582e-02
37.84000,3.79736397e-277,2.64270613e-02
37.84200,3.67098629e-277,2.64256646e-02
37.84400,3.54881450e-277,2.64242680e-02
37.84600,3.43070863e-277,2.64228716e-02
37.84800,3.31653337e-277,2.64214754e-02
37.85000,3.20615791e-277,2.64200793e-02
37.85200,3.09945578e-277,2.64186833e-02
37.85400,2.99630474e-277,2.64172875e-02
37.85600,2.89658660e-277,2.64158918e-02
37.85800,2.80018712e-277,2.64144963e-02
37.86000,2.70699585e-277,2.64131009e-02
37.86200,2.61690602e-277,2.64117057e-02
37.86400,2.52981442e-277,2.64103106e-02
37.86600,2.44562125e-277,2.64089156e-02
37.86800,2.36423007e-277,2.64075209e-02
37.87000,2.28554761e-277,2.64061262e-02
37.87200,2.20948374e-277,2.64047317e-02
37.87400,2.13595130e-277,2.64033374e-02
37.87600,2.06486604e-277,2.64019432e-02
37.87800,1.99614653e-277,2.64005491e-02
37.88000,1.92971403e-277,2.63991552e-02
37.88200,1.86549243e-277,2.63977615e-02
37.88400,1.80340815e-277,2.63963679e-02
37.88600,1.74339005e-277,2.63949744e-02
37.88800,1.68536939e-277,2.63935811e-02
37.89000,1.62927967e-277,2.63921879e-02
37.89200,1.57505663e-277,2.63907949e-02
37.89400,1.52263816e-277,2.63894020e-02
37.89600,1.47196420e-277,2.63880093e-02
37.89800,1.42297668e-277,2.63866167e-02
37.90000,1.37561949e-277,2.63852243e-02
37.90200,1.32983836e-277,2.63838320e-02
37.90400,1.28558084e-277,2.63824398e-02
37.90600,1.24279623e-277,2.63810479e-02
37.90800,1.20143551e-277,2.63796560e-02
37.91000,1.16145129e-277,2.63782643e-02
37.91200,1.12279776e-277,2.63768728e-02
37.91400,1.08543063e-277,2.63754814e-02
37.91600,1.04930710e-277,2.63740901e-02
37.91800,1.01438577e-277,2.63726990e-02
37.92000,9.80626632e-278,2.63713080e-02
37.92200,9.47991013e-278,2.63699172e-02
37.92400,9.16441520e-278,2.63685265e-02
37.92600,8.85942005e-278,2.63671360e-02
37.92800,8.56457525e-278,2.63657456e-02
37.93000,8.27954300e-278,2.63643554e-02
37.93200,8.00399673e-278,2.63629653e-02
37.93400,7.73762074e-278,2.63615754e-02
37.93600,7.48010984e-278,2.63601856e-02
37.93800,7.23116900e-278,2.63587959e-02
37.94000,6.99051301e-278,2.63574064e-02
37.94200,6.75786614e-278,2.63560171e-02
37.94400,6.53296184e-278,2.63546279e-02
37.94600,6.31554244e-278,2.63532388e-02
37.94800,6.10535883e-278,2.63518499e-02
37.95000,5.90217022e-278,2.63504611e-02
37.95200,5.70574380e-278,2.63490725e-02
37.95400,5.51585452e-278,2.63476840e-02
37.95600,5.33228483e-278,2.63462957e-02
37.95800,5.15482441e-278,2.63449075e-02
37.96000,4.98326993e-278,2.63435195e-02
37.96200,4.81742486e-278,2.63421316e-02
37.96400,4.65709916e-278,2.63407439e-02
37.96600,4.50210917e-278,2.63393563e-02
37.96800,4.35227730e-278,2.63379688e-02
37.97000,4.20743190e-278,2.63365815e-02
37.97200,4.06740700e-278,2.63351944e-02
37.97400,3.93204218e-278,2.63338073e-02
37.97600,3.80118235e-278,2.63324205e-02
37.97800,3.67467759e-278,2.63310338e-02
37.98000,3.55238295e-278,2.63296472e-02
37.98200,3.43415832e-278,2.63282608e-02
37.98400,3.31986826e-278,2.63268745e-02
37.98600,3.20938181e-278,2.63254883e-02
37.98800,3.10257239e-278,2.63241023e-02
37.99000,2.99931762e-278,2.63227165e-02
37.99200,2.89949922e-278,2.63213308e-02
37.99400,2.80300280e-278,2.63199453e-02
37.99600,2.70971783e-278,2.63185598e-02
37.99800,2.61953741e-278,2.63171746e-02
38.00000,2.53235823e-278,2.63157895e-02
38.00200,2.44808041e-278,2.63144045e-02
38.00400,2.36660738e-278,2.63130197e-02
38.00600,2.28784580e-278,2.63116350e-02
38.00800,2.21170544e-278,2.63102505e-02
38.01000,2.13809906e-278,2.63088661e-02
38.01200,2.06694233e-278,2.63074818e-02
38.01400,1.99815372e-278,2.63060978e-02
38.01600,1.93165442e-278,2.63047138e-02
38.01800,1.86736824e-278,2.63033300e-02
38.02000,1.80522153e-278,2.63019463e-02
38.02200,1.74514309e-278,2.63005628e-02
38.02400,1.68706408e-278,2.62991795e-02
38.02600,1.63091796e-278,2.62977962e-02
38.02800,1.57664040e-278,2.62964132e-02
38.03000,1.52416922e-278,2.62950302e-02
38.03200,1.47344430e-278,2.62936475e-02
38.03400,1.42440753e-278,2.62922648e-02
38.03600,1.37700272e-278,2.62908823e-02
38.03800,1.33117555e-278,2.62895000e-02
38.04000,1.28687354e-278,2.62881178e-02
38.04200,1.24404591e-278,2.62867357e-02
38.04400,1.20264360e-278,2.62853538e-02
38.04600,1.16261917e-278,2.62839720e-02
38.04800,1.12392677e-278,2.62825904e-02
38.05000,1.08652207e-278,2.62812089e-02
38.05200,1.05036221e-278,2.62798276e-02
38.05400,1.01540577e-278,2.62784464e-02
38.05600,9.81612683e-279,2.62770654e-02
38.05800,9.48944248e-279,2.62756845e-02
38.06000,9.17363030e-279,2.62743037e-02
38.06200,8.86832847e-279,2.62729231e-02
38.06400,8.57318720e-279,2.62715427e-02
38.06600,8.28786834e-279,2.62701623e-02
38.06800,8.01204500e-279,2.62687822e-02
38.07000,7.74540116e-279,2.62674022e-02
38.07200,7.48763133e-279,2.62660223e-02
38.07400,7.23844017e-279,2.62646425e-02
38.07600,6.99754219e-279,2.62632629e-02
38.07800,6.76466138e-279,2.62618835e-02
38.08000,6.53953093e-279,2.62605042e-02
38.08200,6.32189291e-279,2.62591250e-02
38.08400,6.11149796e-279,2.62577460e-02
38.08600,5.90810503e-279,2.62563672e-02
38.08800,5.71148110e-279,2.62549884e-02
38.09000,5.52140088e-279,2.62536099e-02
38.09200,5.33764661e-279,2.62522314e-02
38.09400,5.16000774e-279,2.62508532e-02
38.09600,4.98828076e-279,2.62494750e-02
38.09800,4.82226892e-279,2.62480970e-02
38.10000,4.66178202e-279,2.62467192e-02
38.10200,4.50663618e-279,2.62453415e-02
38.10400,4.35665365e-279,2.62439639e-02
38.10600,4.21166259e-279,2.62425865e-02
38.10800,4.07149690e-279,2.62412092e-02
38.11000,3.93599596e-279,2.62398321e-02
38.11200,3.80500455e-279,2.62384551e-02
38.11400,3.67837259e-279,2.62370782e-02
38.11600,3.55595498e-279,2.62357015e-02
38.11800,3.43761147e-279,2.62343250e-02
38.12000,3.32320648e-279,2.62329486e-02
38.12200,3.21260893e-279,2.62315723e-02
38.12400,3.10569211e-279,2.62301962e-02
38.12600,3.00233352e-279,2.62288202e-02
38.12800,2.90241475e-279,2.62274444e-02
38.13000,2.80582130e-279,2.62260687e-02
38.13200,2.71244253e-279,2.62246932e-02
38.13400,2.62217143e-279,2.62233178e-02
38.13600,2.53490459e-279,2.62219425e-02
38.13800,2.45054202e-279,2.62205674e-02
38.14000,2.36898707e-279,2.62191924e-02
38.14200,2.29014630e-279,2.62178176e-02
38.14400,2.21392938e-279,2.62164430e-02
38.14600,2.14024898e-279,2.62150684e-02
38.14800,2.06902070e-279,2.62136940e-02
38.15000,2.00016292e-279,2.62123198e-02
38.15200,1.93359676e-279,2.62109457e-02
38.15400,1.86924594e-279,2.62095717e-02
38.15600,1.80703674e-279,2.62081979e-02
38.15800,1.74689788e-279,2.62068243e-02
38.16000,1.68876047e-279,2.62054507e-02
38.16200,1.63255789e-279,2.62040774e-02
38.16400,1.57822576e-279,2.62027041e-02
38.16600,1.52570182e-279,2.62013310e-02
38.16800,1.47492589e-279,2.61999581e-02
38.17000,1.42583981e-279,2.61985853e-02
38.17200,1.37838733e-279,2.61972126e-02
38.17400,1.33251409e-279,2.61958401e-02
38.17600,1.28816752e-279,2.61944677e-02
38.17800,1.24529683e-279,2.61930955e-02
38.18000,1.20385289e-279,2.61917234e-02
38.18200,1.16378821e-279,2.61903515e-02
38.18400,1.12505691e-279,2.61889797e-02
38.18600,1.08761460e-279,2.61876080e-02
38.18800,1.05141838e-279,2.61862365e-02
38.19000,1.01642678e-279,2.61848651e-02
38.19200,9.82599722e-280,2.61834939e-02
38.19400,9.49898437e-280,2.61821228e-02
38.19600,9.18285464e-280,2.61807519e-02
38.19800,8.87724582e-280,2.61793811e-02
38.20000,8.58180777e-280,2.61780105e-02
38.20200,8.29620201e-280,2.61766400e-02
38.20400,8.02010132e-280,2.61752696e-02
38.20600,7.75318937e-280,2.61738994e-02
38.20800,7.49516034e-280,2.61725293e-02
38.21000,7.24571861e-280,2.61711594e-02
38.21200,7.00457840e-280,2.61697896e-02
38.21400,6.77146342e-280,2.61684200e-02
38.21600,6.54610660e-280,2.61670505e-02
38.21800,6.32824974e-280,2.61656811e-02
38.22000,6.11764323e-280,2.61643119e-02
38.22200,5.91404579e-280,2.61629428e-02
38.22400,5.71722414e-280,2.61615739e-02
38.22600,5.52695279e-280,2.61602051e-02
38.22800,5.34301375e-280,2.61588365e-02
38.23000,5.16519626e-280,2.61574680e-02
38.23200,4.99329661e-280,2.61560996e-02
38.23400,4.82711784e-280,2.61547314e-02
38.23600,4.66646956e-280,2.61533633e-02
38.23800,4.51116772e-280,2.61519954e-02
38.24000,4.36103438e-280,2.61506276e-02
38.24200,4.21589753e-280,2.61492600e-02
38.24400,4.07559089e-280,2.61478925e-02
38.24600,3.93995371e-280,2.61465251e-02
38.24800,3.80883058e-280,2.61451579e-02
38.25000,3.68207128e-280,2.61437908e-02
38.25200,3.55953058e-280,2.61424239e-02
38.25400,3.44106808e-280,2.61410571e-02
38.25600,3.32654805e-280,2.61396905e-02
38.25800,3.21583929e-280,2.61383240e-02
38.26000,3.10881496e-280,2.61369577e-02
38.26200,3.00535245e-280,2.61355914e-02
38.26400,2.90533320e-280,2.61342254e-02
38.26600,2.80864263e-280,2.61328595e-02
38.26800,2.71516995e-280,2.61314937e-02
38.27000,2.62480809e-280,2.61301280e-02
38.27200,2.53745350e-280,2.61287625e-02
38.27400,2.45300610e-280,2.61273972e-02
38.27600,2.37136914e-280,2.61260320e-02
38.27800,2.29244910e-280,2.61246669e-02
38.28000,2.21615554e-280,2.61233020e-02
38.28200,2.14240106e-280,2.61219372e-02
38.28400,2.07110115e-280,2.61205726e-02
38.28600,2.00217413e-280,2.61192081e-02
38.28800,1.93554103e-280,2.61178437e-02
38.29000,1.87112551e-280,2.61164795e-02
38.29200,1.80885375e-280,2.61151154e-02
38.29400,1.74865443e-280,2.61137515e-02
38.29600,1.69045856e-280,2.61123877e-02
38.29800,1.63419947e-280,2.61110241e-02
38.30000,1.57981270e-280,2.61096606e-02
38.30200,1.52723595e-280,2.61082972e-02
38.30400,1.47640897e-280,2.61069340e-02
38.30600,1.42727353e-280,2.61055709e-02
38.30800,1.37977333e-280,2.61042080e-02
38.31000,1.33385396e-280,2.61028452e-02
38.31200,1.28946281e-280,2.61014826e-02
38.31400,1.24654900e-280,2.61001201e-02
38.31600,1.20506339e-280,2.60987577e-02
38.31800,1.16495843e-280,2.60973955e-02
38.32000,1.12618818e-280,2.60960334e-02
38.32200,1.08870822e-280,2.60946715e-02
38.32400,1.05247560e-280,2.60933097e-02
38.32600,1.01744882e-280,2.60919480e-02
38.32800,9.83587748e-281,2.60905865e-02
38.33000,9.50853582e-281,2.60892252e-02
38.33200,9.19208820e-281,2.60878639e-02
38.33400,8.88617209e-281,2.60865028e-02
38.33600,8.59043697e-281,2.60851419e-02
38.33800,8.30454403e-281,2.60837811e-02
38.34000,8.02816571e-281,2.60824204e-02
38.34200,7.76098537e-281,2.60810599e-02
38.34400,7.50269689e-281,2.60796996e-02
38.34600,7.25300434e-281,2.60783393e-02
38.34800,7.01162166e-281,2.60769792e-02
38.35000,6.77827228e-281,2.60756193e-02
38.35200,6.55268886e-281,2.60742595e-02
38.35400,6.33461293e-281,2.60728998e-02
38.35600,6.12379465e-281,2.60715403e-02
38.35800,5.91999249e-281,2.60701809e-02
38.36000,5.72297293e-281,2.60688217e-02
38.36200,5.53251027e-281,2.60674626e-02
38.36400,5.34838626e-281,2.60661036e-02
38.36600,5.17038998e-281,2.60647448e-02
38.36800,4.99831747e-281,2.60633862e-02
38.37000,4.83197161e-281,2.60620276e-02
38.37200,4.67116179e-281,2.60606692e-02
38.37400,4.51570379e-281,2.60593110e-02
38.37600,4.36541949e-281,2.60579529e-02
38.37800,4.22013670e-281,2.60565949e-02
38.38000,4.07968898e-281,2.60552371e-02
38.38200,3.94391541e-281,2.60538794e-02
38.38400,3.81266044e-281,2.60525219e-02
38.38600,3.68577368e-281,2.60511645e-02
38.38800,3.56310976e-281,2.60498072e-02
38.39000,3.44452814e-281,2.60484501e-02
38.39200,3.32989296e-281,2.60470931e-02
38.39400,3.21907289e-281,2.60457363e-02
38.39600,3.11194094e-281,2.60443796e-02
38.39800,3.00837439e-281,2.60430231e-02
38.40000,2.90825457e-281,2.60416667e-02
38.40200,2.81146677e-281,2.60403104e-02
38.40400,2.71790011e-281,2.60389543e-02
38.40600,2.62744739e-281,2.60375983e-02
38.40800,2.54000496e-281,2.60362424e-02
38.41000,2.45547265e-281,2.60348867e-02
38.41200,2.37375360e-281,2.60335312e-02
38.41400,2.29475420e-281,2.60321758e-02
38.41600,2.21838393e-281,2.60308205e-02
38.41800,2.14455528e-281,2.60294654e-02
38.42000,2.07318369e-281,2.60281104e-02
38.42200,2.00418736e-281,2.60267555e-02
38.42400,1.93748726e-281,2.60254008e-02
38.42600,1.87300696e-281,2.60240462e-02
38.42800,1.81067259e-281,2.60226918e-02
38.43000,1.75041273e-281,2.60213375e-02
38.43200,1.69215835e-281,2.60199833e-02
38.43400,1.63584269e-281,2.60186293e-02
38.43600,1.58140123e-281,2.60172755e-02
38.43800,1.52877161e-281,2.60159217e-02
38.44000,1.47789352e-281,2.60145682e-02
38.44200,1.42870868e-281,2.60132147e-02
38.44400,1.38116072e-281,2.60118614e-02
38.44600,1.33519518e-281,2.60105082e-02
38.44800,1.29075938e-281,2.60091552e-02
38.45000,1.24780243e-281,2.60078023e-02
38.45200,1.20627510e-281,2.60064496e-02
38.45400,1.16612982e-281,2.60050970e-02
38.45600,1.12732058e-281,2.60037445e-02
38.45800,1.08980293e-281,2.60023922e-02
38.46000,1.05353389e-281,2.60010400e-02
38.46200,1.01847189e-281,2.59996880e-02
38.46400,9.84576763e-282,2.59983361e-02
38.46600,9.51809682e-282,2.59969843e-02
38.46800,9.20133101e-282,2.59956327e-02
38.47000,8.89510729e-282,2.59942813e-02
38.47200,8.59907481e-282,2.59929299e-02
38.47400,8.31289440e-282,2.59915787e-02
38.47600,8.03623818e-282,2.59902277e-02
38.47800,7.76878918e-282,2.59888768e-02
38.48000,7.51024098e-282,2.59875260e-02
38.48200,7.26029737e-282,2.59861754e-02
38.48400,7.01867197e-282,2.59848249e-02
38.48600,6.78508795e-282,2.59834745e-02
38.48800,6.55927770e-282,2.59821243e-02
38.49000,6.34098249e-282,2.59807742e-02
38.49200,6.12995224e-282,2.59794243e-02
38.49400,5.92594514e-282,2.59780745e-02
38.49600,5.72872748e-282,2.59767249e-02
38.49800,5.53807330e-282,2.59753753e-02
38.50000,5.35376416e-282,2.59740260e-02
38.50200,5.17558889e-282,2.59726767e-02
38.50400,5.00334337e-282,2.59713277e-02
38.50600,4.83683024e-282,2.59699787e-02
38.50800,4.67585873e-282,2.59686299e-02
38.51000,4.52024441e-282,2.59672812e-02
38.51200,4.36980899e-282,2.59659327e-02
38.51400,4.22438012e-282,2.59645843e-02
38.51600,4.08379118e-282,2.59632361e-02
38.51800,3.94788109e-282,2.59618879e-02
38.52000,3.81649413e-282,2.59605400e-02
38.52200,3.68947979e-282,2.59591921e-02
38.52400,3.56669253e-282,2.59578445e-02
38.52600,3.44799167e-282,2.59564969e-02
38.52800,3.33324122e-282,2.59551495e-02
38.53000,3.22230971e-282,2.59538022e-02
38.53200,3.11507005e-282,2.59524551e-02
38.53400,3.01139936e-282,2.59511081e-02
38.53600,2.91117886e-282,2.59497613e-02
38.53800,2.81429375e-282,2.59484146e-02
38.54000,2.72063300e-282,2.59470680e-02
38.54200,2.63008932e-282,2.59457216e-02
38.54400,2.54255897e-282,2.59443753e-02
38.54600,2.45794166e-282,2.59430291e-02
38.54800,2.37614045e-282,2.59416831e-02
38.55000,2.29706161e-282,2.59403372e-02
38.55200,2.22061454e-282,2.59389915e-02
38.55400,2.14671167e-282,2.59376459e-02
38.55600,2.07526830e-282,2.59363004e-02
38.55800,2.00620260e-282,2.59349551e-02
38.56000,1.93943543e-282,2.59336100e-02
38.56200,1.87489030e-282,2.59322649e-02
38.56400,1.81249325e-282,2.59309200e-02
38.56600,1.75217280e-282,2.59295753e-02
38.56800,1.69385984e-282,2.59282307e-02
38.57000,1.63748755e-282,2.59268862e-02
38.57200,1.58299136e-282,2.59255418e-02
38.57400,1.53030881e-282,2.59241976e-02
38.57600,1.47937957e-282,2.59228536e-02
38.57800,1.43014526e-282,2.59215097e-02
38.58000,1.38254950e-282,2.59201659e-02
38.58200,1.33653773e-282,2.59188222e-02
38.58400,1.29205726e-282,2.59174787e-02
38.58600,1.24905711e-282,2.59161354e-02
38.58800,1.20748803e-282,2.59147922e-02
38.59000,1.16730238e-282,2.59134491e-02
38.59200,1.12845412e-282,2.59121061e-02
38.59400,1.09089875e-282,2.59107633e-02
38.59600,1.05459323e-282,2.59094207e-02
38.59800,1.01949597e-282,2.59080781e-02
38.60000,9.85566769e-283,2.59067358e-02
38.60200,9.52766740e-283,2.59053935e-02
38.60400,9.21058308e-283,2.59040514e-02
38.60600,8.90405144e-283,2.59027094e-02
38.60800,8.60772129e-283,2.59013676e-02
38.61000,8.32125312e-283,2.59000259e-02
38.61200,8.04431872e-283,2.58986843e-02
38.61400,7.77660080e-283,2.58973429e-02
38.61600,7.51779263e-283,2.58960017e-02
38.61800,7.26759769e-283,2.58946605e-02
38.62000,7.02572933e-283,2.58933195e-02
38.62200,6.79191044e-283,2.58919787e-02
38.62400,6.56587313e-283,2.58906379e-02
38.62600,6.34735843e-283,2.58892974e-02
38.62800,6.13611598e-283,2.58879569e-02
38.63000,5.93190375e-283,2.58866166e-02
38.63200,5.73448779e-283,2.58852765e-02
38.63400,5.54364190e-283,2.58839364e-02
38.63600,5.35914743e-283,2.58825965e-02
38.63800,5.18079301e-283,2.58812568e-02
38.64000,5.00837429e-283,2.58799172e-02
38.64200,4.84169373e-283,2.58785777e-02
38.64400,4.68056036e-283,2.58772384e-02
38.64600,4.52478957e-283,2.58758992e-02
38.64800,4.37420288e-283,2.58745601e-02
38.65000,4.22862778e-283,2.58732212e-02
38.65200,4.08789748e-283,2.58718824e-02
38.65400,3.95185073e-283,2.58705438e-02
38.65600,3.82033166e-283,2.58692053e-02
38.65800,3.69318960e-283,2.58678669e-02
38.66000,3.57027888e-283,2.58665287e-02
38.66200,3.45145867e-283,2.58651906e-02
38.66400,3.33659284e-283,2.58638527e-02
38.66600,3.22554978e-283,2.58625149e-02
38.66800,3.11820229e-283,2.58611772e-02
